nome_segurado,tipo_sinistro,nome_beneficiario,valor_sinistro,quem_forma_beneficiados,status_seguro,regiao_sinistro
Maria Isis Leão,Auxílio Funeral,Ana Vitória Pinto,70351.3,Allana Farias,Pago,Gomes de Moura
Ana Laura Cirino,Morte Acidental,Dr. Samuel Vargas,60739.56,Nathan Silva,Negado,Carvalho
Dr. Kevin Monteiro,Doença Grave,Liz Siqueira,235866.29,Caleb Dias,Pago,da Rosa
Maria Fernanda Castro,Invalidez Permanente,Augusto Cunha,27735.01,Olívia Silva,Pago,Camargo
Ryan Sampaio,Doença Grave,Rael Nascimento,38943.88,Igor da Rosa,Em análise,Fernandes de da Luz
Luan Sales,Morte Acidental,Davi Luiz Cirino,10497.11,Vitor Hugo Ramos,Em análise,Farias
Esther Pinto,Morte Acidental,Dante Garcia,92443.65,Maria Flor Teixeira,Em análise,Andrade
Ana Julia Pires,Invalidez Permanente,Kaique Melo,54442.14,Pietra Rios,Em análise,Porto
Thomas Pastor,Invalidez Permanente,Mathias Fernandes,32815.45,Fernanda Barros,Negado,Garcia
Rebeca Montenegro,Morte Acidental,Carlos Eduardo Albuquerque,499734.78,Lucas Azevedo,Em análise,Cirino Alegre
Davi Lucca Pimenta,Doença Grave,Sophie Montenegro,17313.06,Sr. Kevin Pinto,Pago,Costa
Enzo Gabriel das Neves,Invalidez Permanente,Fernanda Mendonça,82399.02,Sra. Heloísa Cunha,Pago,Lima
Sr. Otto Nunes,Invalidez Permanente,Srta. Sabrina Aparecida,25215.28,Isaque Correia,Negado,Fonseca
Sr. Leonardo Cavalcanti,Morte Acidental,Dr. Fernando Cassiano,320374.91,Rafael Siqueira,Em análise,Moura da Praia
Dr. Carlos Eduardo Siqueira,Morte Acidental,Dr. Anthony Gabriel Martins,70419.63,Ana Beatriz Novais,Em análise,Pimenta
Olivia Borges,Invalidez Permanente,Henry Cirino,36854.98,Gabrielly Freitas,Negado,Ramos das Pedras
Allana Aragão,Morte Acidental,Dr. Diogo Andrade,49419.55,Matheus Araújo,Em análise,Teixeira de Costa
Thomas Teixeira,Invalidez Permanente,Asafe Albuquerque,52297.29,Vitória Correia,Negado,Moreira
Ágatha Oliveira,Doença Grave,Vitória Albuquerque,47510.68,Nicole Azevedo,Negado,Gomes
Sra. Carolina Vargas,Invalidez Permanente,Lucas Gabriel Araújo,28971.29,Sr. Marcos Vinicius da Conceição,Negado,das Neves Verde
Mariah Melo,Doença Grave,Lunna Nogueira,89553.15,Vitor Hugo Cardoso,Pago,Andrade do Sul
Sra. Brenda Borges,Auxílio Funeral,Srta. Sabrina Brito,64217.73,Sr. Nicolas Silva,Negado,Carvalho do Sul
Ísis Nascimento,Morte Acidental,Aurora Brito,62523.46,Sra. Maria Helena Ferreira,Negado,Marques Alegre
Lunna Lima,Morte Acidental,Maria Eduarda Ramos,75774.78,Luiz Otávio Caldeira,Em análise,Gomes do Campo
Gael Novaes,Invalidez Permanente,Natália Borges,14161.68,Cauê Moraes,Em análise,Nascimento do Galho
Brayan Costela,Morte Acidental,Henry Gabriel Pacheco,44187.43,Rebeca Borges,Em análise,Nogueira
Brayan Albuquerque,Morte Acidental,Sophia da Mata,56390.52,Ana Lívia Barbosa,Pago,Peixoto do Norte
Sr. Levi Cirino,Doença Grave,João Felipe Freitas,20634.28,Sara da Cunha,Pago,Pimenta
Dra. Maria Cecília da Rosa,Morte Acidental,Sarah Pereira,64183.54,Gabriel Rocha,Pago,Campos Paulista
Vitor Gabriel Câmara,Morte Acidental,Dr. Otto Cassiano,22209.56,Cecilia Mendes,Pago,Macedo dos Dourados
Vitória Porto,Morte Acidental,Nicole da Luz,51356.9,Luiz Felipe Sales,Em análise,Cavalcante das Pedras
Bianca Casa Grande,Morte Acidental,Ana Sophia Araújo,58169.45,Cecília da Rocha,Em análise,Silva da Mata
Caio da Luz,Morte Acidental,Arthur Miguel Cirino,78579.91,Matteo Leão,Em análise,Machado
Gabrielly Campos,Morte Acidental,Oliver Albuquerque,11853.98,Jade Rezende,Em análise,Santos de Ferreira
Joana Silva,Invalidez Permanente,Enzo Gabriel Peixoto,83950.85,José Miguel Ribeiro,Pago,das Neves das Flores
Isabelly Costa,Doença Grave,Sr. Vinícius da Conceição,29771.77,Sra. Liz Rodrigues,Pago,Siqueira
Srta. Maria Laura Santos,Morte Acidental,Beatriz Pimenta,33362.41,Lucas Gabriel Camargo,Em análise,Leão
Sofia Farias,Doença Grave,Mateus Moura,385064.78,Benicio Sales,Pago,Aparecida
Isadora Campos,Doença Grave,Oliver da Luz,52681.51,Srta. Ana Liz Barbosa,Pago,Casa Grande
Amanda Araújo,Invalidez Permanente,Dr. Pedro Lucas Marques,75620.29,Sr. Kevin Cavalcanti,Pago,Ramos dos Dourados
Maria Liz Montenegro,Morte Acidental,Gabrielly Jesus,64077.58,Alice Abreu,Em análise,Fogaça
Luara Rodrigues,Doença Grave,Luiza Mendes,51942.27,Paulo Peixoto,Negado,Leão
Agatha da Cunha,Morte Acidental,Mateus Fogaça,10021.75,Murilo Castro,Negado,da Rosa
Henrique Vieira,Invalidez Permanente,Stephany Silveira,36939.58,Alexia Gomes,Pago,da Costa
Olívia Casa Grande,Auxílio Funeral,Clarice Ferreira,59206.73,Eduarda Barros,Em análise,Monteiro do Sul
Ayla Peixoto,Doença Grave,Sra. Maria Fernanda Brito,79482.44,Ravi Lucca da Rocha,Em análise,Gomes Alegre
Ana Carolina Macedo,Morte Acidental,Rafael Andrade,19156.49,João Santos,Negado,Gonçalves
Mirella Duarte,Auxílio Funeral,Stella Fogaça,238708.58,Sra. Maria Sophia Pimenta,Em análise,Fonseca
Hadassa Camargo,Invalidez Permanente,Ana Beatriz Mendonça,26529.8,Brayan Costa,Negado,Duarte
Sra. Aylla da Cunha,Auxílio Funeral,Aurora Azevedo,82537.99,Alice Pastor,Em análise,Duarte
Luan Rios,Morte Acidental,Hadassa Vieira,49972.51,Joana Gomes,Em análise,Farias da Serra
Calebe Pacheco,Morte Acidental,Mariana Mendes,53258.75,Matheus Novais,Negado,Monteiro
Sr. João Lucas Nunes,Morte Acidental,Oliver Silva,24454.74,Mathias Gonçalves,Negado,Mendes dos Dourados
Vitor Novais,Morte Acidental,Luana Duarte,67469.29,Daniela Nunes,Pago,Ramos
Natália Mendonça,Morte Acidental,Esther Fonseca,55742.92,Sophia Cunha,Pago,Pacheco de Sá
Dra. Anna Liz Machado,Morte Acidental,Nicole Fonseca,87896.73,Alexandre Marques,Pago,Viana da Praia
Lunna Cavalcanti,Morte Acidental,Valentim Camargo,66225.54,Rafaela da Costa,Em análise,Jesus do Oeste
Dr. Eduardo Cassiano,Invalidez Permanente,Lucca das Neves,78843.4,Benjamim Mendonça,Negado,Almeida
Emanuella Oliveira,Auxílio Funeral,Ana Luiza Barros,30148.14,Ana Liz da Mata,Negado,Aparecida de Andrade
Maria Flor Cardoso,Auxílio Funeral,Joaquim Aparecida,51405.95,Dr. Felipe Gomes,Em análise,Câmara
Nina Azevedo,Invalidez Permanente,Francisco Rios,88196.07,Maria Luísa Leão,Negado,Garcia
Nathan Pereira,Invalidez Permanente,Lara Moura,23372.92,Vitor Gabriel Caldeira,Em análise,da Conceição
Maria Fernanda Cirino,Morte Acidental,Eduardo Nogueira,17235.92,Maria Sophia Sampaio,Em análise,Pacheco
Dra. Lunna Pimenta,Morte Acidental,Maria Clara Caldeira,94276.3,Sra. Julia Sales,Pago,Rocha Grande
José Santos,Morte Acidental,Emanuelly Fonseca,52508.15,Raul Pimenta,Negado,Jesus da Praia
Mariane Silva,Auxílio Funeral,Benjamim Mendes,30480.96,Matheus Farias,Em análise,da Costa
Sra. Maria Cecília Barbosa,Doença Grave,Lavínia Martins,63397.25,Sra. Daniela da Mota,Em análise,Vargas de Gomes
Pedro Câmara,Morte Acidental,Nicolas Marques,35219.89,Julia Correia,Negado,Caldeira
Gustavo Henrique Castro,Doença Grave,Miguel Borges,49626.4,Eduarda Rios,Pago,Marques
Olivia Moraes,Auxílio Funeral,Sra. Ana Julia Leão,12032.62,Henry Gabriel Teixeira,Em análise,Costa
Paulo Rocha,Morte Acidental,Lavínia Campos,70869.48,Asafe Siqueira,Negado,Pastor do Galho
Eloá Leão,Morte Acidental,Letícia Vasconcelos,375978.97,Natália Andrade,Em análise,Aparecida
Anna Liz Moreira,Auxílio Funeral,Ana Liz Lima,261482.26,Theodoro Pastor,Pago,da Rosa
Sr. João Miguel Garcia,Morte Acidental,Rafael Sá,57539.08,José Miguel Lima,Em análise,Machado
Maria Eduarda Rezende,Morte Acidental,Elisa Duarte,63573.77,Joaquim Oliveira,Negado,Macedo
Sra. Raquel Cavalcante,Invalidez Permanente,Enzo Monteiro,59131.2,Benício Santos,Negado,Melo
Maria Vitória da Mata,Morte Acidental,Rebeca Câmara,39651.41,Ana Cavalcante,Em análise,Andrade da Prata
Clarice Nascimento,Morte Acidental,Srta. Mariah Carvalho,85929.34,Francisco Novais,Pago,Jesus da Prata
Caio Aparecida,Invalidez Permanente,Ana Novais,36003.7,Dra. Aurora Pacheco,Negado,Araújo Grande
Sra. Emanuelly Azevedo,Doença Grave,Alexandre Barbosa,56331.53,Elisa da Paz,Em análise,Pimenta
Srta. Liz Câmara,Morte Acidental,Yan Nascimento,46149.61,Sophia da Luz,Pago,Camargo
Larissa Freitas,Morte Acidental,Isabella Melo,41766.74,Julia Castro,Em análise,Sousa
Anthony Gabriel Nogueira,Doença Grave,Thomas Rios,31590.96,Sra. Mariah Sousa,Negado,Vasconcelos da Serra
Renan da Mota,Morte Acidental,Marcos Vinicius Silva,41412.0,Ana Sophia Pimenta,Em análise,Barros de Ferreira
Juan Leão,Invalidez Permanente,Dr. Dante Cunha,53520.32,Lívia Pimenta,Pago,Nunes da Praia
Rafaela Rodrigues,Auxílio Funeral,Bryan Aparecida,53461.4,Srta. Luana Leão,Em análise,Caldeira
Luiz Gustavo Pacheco,Auxílio Funeral,Lorenzo Dias,73001.02,Liz Silva,Negado,Rios do Amparo
Dra. Julia Pires,Invalidez Permanente,Olívia Sales,47783.36,Vicente Rocha,Em análise,Silveira das Flores
Gabriel da Mata,Doença Grave,Vinicius Lopes,17845.06,Nina Freitas,Negado,Vasconcelos
Maria Helena Barbosa,Doença Grave,Maria Alice Cirino,30594.18,Carlos Eduardo Abreu,Em análise,Sousa do Galho
Antônio Borges,Invalidez Permanente,Sra. Daniela da Luz,53242.31,Isis da Paz,Pago,Novais de Goiás
Luiz Fernando Cavalcanti,Morte Acidental,Elisa Câmara,71725.04,Vinícius Garcia,Negado,Ribeiro do Galho
Sra. Giovanna Barbosa,Morte Acidental,Levi Brito,74933.07,Rodrigo Novais,Negado,da Conceição de Minas
Ayla Pinto,Auxílio Funeral,Heitor Ferreira,16016.06,Henry Costela,Pago,Brito
Dr. Rael Freitas,Morte Acidental,Ana Luiza Duarte,90811.57,Ana Vitória Dias,Em análise,Casa Grande das Flores
Sra. Alice Peixoto,Morte Acidental,Esther Brito,89283.88,Rhavi Cirino,Pago,Santos
Heloisa Viana,Invalidez Permanente,Pedro Henrique Gomes,301300.63,Srta. Maria Luísa Leão,Em análise,Silveira
Oliver da Cruz,Morte Acidental,Melina Almeida,88387.65,Luana Albuquerque,Negado,Garcia do Oeste
Gustavo Henrique da Luz,Auxílio Funeral,Anna Liz Borges,380576.58,Vitória Araújo,Pago,Novais
Gustavo Moura,Morte Acidental,Henry Nascimento,52434.88,Sra. Allana Viana,Negado,Almeida de Goiás
Yasmin Fernandes,Morte Acidental,Josué Rodrigues,21905.83,Maria Vitória Aparecida,Em análise,Barros
Sra. Larissa Oliveira,Doença Grave,Maria Vitória Fernandes,70326.1,Gabriel da Rosa,Pago,Duarte Paulista
Anna Liz Andrade,Invalidez Permanente,Thales Gonçalves,51774.69,Thales da Cunha,Em análise,Viana da Praia
Luiz Felipe Campos,Auxílio Funeral,Isabel da Cunha,87957.57,Luiz Fernando Marques,Pago,da Cruz
Raquel Vargas,Morte Acidental,Bernardo Campos,54733.42,Marcela Souza,Negado,da Rosa de Rezende
Levi Campos,Morte Acidental,Ana Luiza Nascimento,99314.89,Ian Andrade,Pago,Gomes da Mata
Sabrina Peixoto,Auxílio Funeral,Alícia Novaes,60454.57,Lunna Moreira,Em análise,Azevedo da Mata
Brenda Pires,Morte Acidental,Ana Sophia Silveira,54905.86,Guilherme Moreira,Pago,Sousa
Catarina Camargo,Auxílio Funeral,Dra. Maya Guerra,37460.09,Vitória Silva,Negado,Correia do Norte
Luiz Miguel Camargo,Auxílio Funeral,Luiz Felipe Guerra,74982.48,Dra. Nina Lima,Negado,Pacheco
Ísis Aragão,Doença Grave,Ana Carolina da Cruz,32287.08,Gabrielly Duarte,Negado,Casa Grande
Bento Rios,Morte Acidental,Stephany Vargas,16822.09,Maria Clara da Costa,Negado,Farias
Gabriela Farias,Invalidez Permanente,Rael Martins,39636.07,José Miguel Moreira,Pago,da Cunha do Campo
Enrico Casa Grande,Invalidez Permanente,Clarice Cunha,15294.11,Ágatha da Paz,Em análise,Pastor
Sra. Beatriz da Conceição,Morte Acidental,Letícia Jesus,80305.56,Yasmin Cirino,Pago,Pacheco dos Dourados
Antony Sousa,Morte Acidental,Isis Souza,25944.97,Vinícius Cavalcanti,Pago,Sales
Rafaela Correia,Doença Grave,João Peixoto,26734.75,Isaque Sá,Pago,Albuquerque
Felipe Barros,Auxílio Funeral,Dr. Pedro Henrique Freitas,447936.95,Danilo Pinto,Em análise,Dias
Yan Sá,Invalidez Permanente,Fernando Rezende,76265.49,João Gabriel Rezende,Negado,Casa Grande de Farias
Stephany da Paz,Morte Acidental,Ester Cardoso,73694.91,Ana Sophia Novaes,Pago,da Luz
Dr. Guilherme Ribeiro,Morte Acidental,Emanuella da Mota,80269.26,Ana Laura Ferreira,Em análise,Albuquerque dos Dourados
Henrique Farias,Morte Acidental,Lorena da Rocha,60377.98,Pedro Carvalho,Negado,Guerra
Ana Clara Almeida,Morte Acidental,Bernardo Montenegro,239133.49,Maria Flor Moura,Negado,Câmara de da Costa
Felipe Vasconcelos,Morte Acidental,Gustavo Caldeira,58598.2,Bianca Cunha,Pago,Pereira
Lorena Barros,Auxílio Funeral,Juan da Cunha,471056.95,Dr. Mateus Duarte,Em análise,Vasconcelos
Sra. Isis Casa Grande,Morte Acidental,Srta. Maria Liz Novaes,98035.58,Dra. Hellena da Mota,Em análise,Pinto
Yan da Paz,Morte Acidental,Dra. Ana Laura Teixeira,88046.13,Mirella Rios,Negado,Cirino Verde
Maria Luiza Monteiro,Invalidez Permanente,Thomas Fogaça,93688.55,Maria Fernanda Montenegro,Em análise,Sales de da Rocha
Bernardo Moura,Doença Grave,Sr. Vinícius das Neves,97457.85,Sra. Agatha Cardoso,Em análise,Ferreira
Dr. Erick da Rosa,Morte Acidental,Sr. Gustavo Vargas,31321.0,Gabrielly Fogaça,Em análise,Ferreira do Galho
Murilo Araújo,Morte Acidental,Breno Ferreira,81882.2,Gabriel Machado,Em análise,Correia
Sr. Renan Vargas,Doença Grave,Noah Rodrigues,349039.66,Maria Sophia Fernandes,Pago,Cardoso de Goiás
Vicente Jesus,Invalidez Permanente,Sra. Maria Luísa Pacheco,57933.82,Francisco Andrade,Pago,Porto
Yan Abreu,Morte Acidental,João Lucas Correia,489154.67,Guilherme Lima,Em análise,Alves do Galho
Srta. Manuela Sampaio,Morte Acidental,Sr. João Lucas Oliveira,61216.79,Nicole Pacheco,Negado,da Mata de Goiás
Guilherme Oliveira,Invalidez Permanente,Nathan Leão,98258.55,Dra. Clarice Barbosa,Pago,Santos
Leandro da Cunha,Invalidez Permanente,Henry Gabriel Correia,40475.67,Luiz Felipe Moraes,Pago,Peixoto
Theodoro Leão,Auxílio Funeral,Eduarda Aparecida,67739.85,Davi Lucca Moraes,Em análise,Moreira Verde
Srta. Maria Flor Fogaça,Invalidez Permanente,Heloisa Albuquerque,98550.74,Benicio Melo,Pago,Fonseca de Minas
Luiz Gustavo Costela,Doença Grave,Luiz Otávio Sá,45868.7,Ágatha Porto,Pago,Mendes
Isabel Sampaio,Invalidez Permanente,Ágatha Mendonça,24717.2,Manuela Vargas,Pago,Cunha de Machado
Caroline Fogaça,Morte Acidental,Milena Fernandes,44790.6,Jade Santos,Negado,Cavalcanti da Praia
Isabela Dias,Morte Acidental,Enzo Gabriel Farias,352930.68,Ana Vitória Fonseca,Pago,Cardoso do Galho
Marina da Mata,Auxílio Funeral,Hadassa Caldeira,34582.89,Luiz Fernando Pires,Pago,Cavalcante
Catarina Rezende,Morte Acidental,Benjamin Pimenta,98677.19,Srta. Fernanda das Neves,Em análise,Rodrigues
Dr. João Guilherme Rios,Doença Grave,Ana Vitória Barbosa,43802.1,Maria Sophia Araújo,Negado,Montenegro do Amparo
Evelyn Vieira,Morte Acidental,Sophia Aparecida,389500.66,Luísa Nunes,Em análise,Gonçalves
Nathan Andrade,Auxílio Funeral,Apollo Pacheco,86531.34,Henry Gabriel Azevedo,Negado,Mendonça
Aurora Santos,Auxílio Funeral,Gustavo Sales,235646.18,Enzo Lima,Negado,Pinto
Diogo Viana,Invalidez Permanente,Luan Viana,49995.75,Nathan Gonçalves,Em análise,Duarte
Alana Rodrigues,Auxílio Funeral,Apollo Sá,426862.2,Bernardo Novais,Em análise,Câmara da Serra
Ana Cecília Aragão,Invalidez Permanente,Rebeca Azevedo,298825.51,Eduarda da Conceição,Em análise,Cirino da Prata
Calebe Mendonça,Doença Grave,Maria Flor Pastor,78036.69,Luiz Felipe Cunha,Negado,Barbosa do Sul
Allana Sá,Invalidez Permanente,Sr. Paulo Fogaça,30026.16,Sr. Dante Oliveira,Negado,Gomes do Norte
Breno Sá,Doença Grave,Dom Costa,58234.05,Ravy Rodrigues,Pago,Albuquerque dos Dourados
Ana Liz Andrade,Morte Acidental,Caleb Albuquerque,440183.35,Luan da Mota,Pago,Santos Alegre
Valentina Dias,Morte Acidental,Isaque Fonseca,51694.17,Luiz Otávio Porto,Pago,Fernandes
Maria Machado,Doença Grave,Maitê da Cruz,69832.81,Emilly Sousa,Pago,da Rosa de Minas
Matteo Rocha,Morte Acidental,Raul Montenegro,26893.6,Manuella Silva,Em análise,Peixoto
Kaique Vargas,Morte Acidental,Ana Cecília da Cruz,25820.36,Matheus Correia,Pago,Nascimento
Noah Viana,Morte Acidental,Henry Macedo,331455.39,Bryan Pires,Em análise,Carvalho do Sul
Mariah Castro,Invalidez Permanente,Alícia Monteiro,57266.1,João Vitor Rezende,Em análise,Souza dos Dourados
José Pedro da Rosa,Morte Acidental,Marina da Luz,93719.82,Sr. Pietro Macedo,Em análise,Mendonça
Maria Alice Gonçalves,Morte Acidental,Ian da Paz,56908.87,Sr. João Vieira,Em análise,Peixoto de Minas
Anthony Gabriel Azevedo,Morte Acidental,João Pedro Câmara,99580.46,Ana Vitória Costa,Em análise,Costa Alegre
Sr. João Miguel Silveira,Doença Grave,Sr. Benjamim Freitas,19449.16,Lucas Gabriel Freitas,Negado,Câmara
Maria Luísa Viana,Auxílio Funeral,Alexia Casa Grande,66453.79,Ana Clara da Costa,Negado,Rezende
Maria Laura da Rocha,Morte Acidental,Jade Lopes,429809.38,Vicente Pastor,Negado,Sales do Sul
Lara Sales,Doença Grave,Lara Mendonça,23026.79,Bruna Freitas,Pago,Lopes dos Dourados
Kamilly das Neves,Doença Grave,Dr. Dante Garcia,54897.39,Yuri Brito,Em análise,Lopes
Stella Albuquerque,Morte Acidental,Diogo Abreu,80458.43,Dr. Thomas Lopes,Pago,Andrade de Minas
Carlos Eduardo Sampaio,Auxílio Funeral,Melissa Correia,13531.39,Josué Marques,Em análise,Farias Verde
Dr. Bryan Freitas,Invalidez Permanente,Sr. Levi Fonseca,238842.49,Sr. Arthur Miguel Costela,Pago,Martins
Enzo Casa Grande,Morte Acidental,Maria Monteiro,62690.36,Luara Cardoso,Em análise,da Mota
Dr. Matheus Moraes,Morte Acidental,Dr. Diego Marques,432547.24,Sabrina Pastor,Em análise,Pereira
Luiz Felipe da Costa,Invalidez Permanente,Dra. Ana Luiza Albuquerque,18135.88,Elisa Costa,Em análise,Cardoso Grande
Diogo Caldeira,Doença Grave,Maya Ferreira,85391.26,Heloisa Rezende,Em análise,Lopes da Mata
Natália Azevedo,Doença Grave,Dr. Léo Caldeira,480009.04,Pedro Henrique Melo,Negado,Azevedo
Anthony Pereira,Invalidez Permanente,Sr. Vitor Sousa,96500.67,João Felipe Ramos,Negado,Carvalho da Praia
Thales Machado,Morte Acidental,Maria Laura Silveira,361960.39,Henry Gabriel Cardoso,Negado,Viana
Ana Laura das Neves,Doença Grave,Ana Sophia Pinto,49677.82,Sr. Gustavo Pereira,Negado,Fogaça
Fernanda Souza,Morte Acidental,Sophia Nunes,50534.69,Juan Carvalho,Pago,Nogueira
Pietra Carvalho,Morte Acidental,Benjamin Leão,11383.06,Eloah Aparecida,Pago,da Mota
Felipe Macedo,Morte Acidental,Beatriz Garcia,71349.86,Thales Sampaio,Em análise,Sá
Anthony Nogueira,Invalidez Permanente,Murilo da Conceição,93786.54,Caio da Mota,Em análise,Novaes
João Lucas Pimenta,Morte Acidental,Srta. Maria Eduarda Montenegro,77220.81,Maria Luiza Freitas,Pago,Albuquerque
Joana Almeida,Morte Acidental,Eloah Pires,97693.32,Asafe Aragão,Pago,Moreira
Aurora Melo,Invalidez Permanente,Raul da Rosa,75137.51,Maria Câmara,Em análise,Brito
João Miguel Montenegro,Morte Acidental,Srta. Maria Helena Moreira,25203.14,Júlia Teixeira,Negado,da Luz de Machado
Maria Laura Ramos,Morte Acidental,Marina da Paz,253723.38,Luna Almeida,Pago,Ramos de Machado
Théo Cirino,Morte Acidental,Vicente Leão,56889.96,Leandro Gonçalves,Em análise,Leão de Casa Grande
Heloisa Moraes,Invalidez Permanente,Brenda da Cunha,59702.65,Davi Lucas Gomes,Negado,Vargas Alegre
Ana Camargo,Auxílio Funeral,Sophie Fernandes,39857.27,Luan Costela,Negado,Machado das Pedras
Maya Cavalcante,Auxílio Funeral,Eloah Mendonça,92631.79,Agatha Sá,Pago,da Costa
Helena Montenegro,Doença Grave,Bento Aragão,200082.17,Srta. Yasmin Viana,Pago,Cavalcanti dos Dourados
Caroline Almeida,Morte Acidental,Yasmin Sales,23925.89,Daniela Nunes,Em análise,Campos
Sra. Larissa Campos,Morte Acidental,Gael Henrique Guerra,20820.14,Sophie da Mata,Em análise,Costela do Norte
Dra. Giovanna Santos,Invalidez Permanente,Raul Novaes,87027.88,Dr. Nicolas Porto,Pago,Rocha
André Camargo,Invalidez Permanente,Vicente Moraes,29188.59,Dr. Luan Cunha,Negado,Ramos de Borges
Melissa Cirino,Invalidez Permanente,Letícia Brito,35464.43,Nicole Novais,Negado,Fogaça
Sr. Arthur da Costa,Auxílio Funeral,Srta. Helena da Rocha,16309.32,Isabela Cunha,Negado,Cunha Verde
Srta. Ana Liz Fernandes,Invalidez Permanente,Miguel Pastor,40421.23,Ravi Carvalho,Em análise,da Mata do Amparo
Caroline Guerra,Morte Acidental,Luan Marques,215683.39,Ravi Porto,Pago,Costela
Noah Machado,Invalidez Permanente,Lorenzo da Paz,326617.91,Leonardo Mendonça,Negado,Vargas Verde
Vitória Guerra,Morte Acidental,Sr. Mateus Sampaio,82280.59,Benicio Ferreira,Em análise,Santos da Serra
Arthur Miguel Aragão,Morte Acidental,Alexia Abreu,15366.57,Ana Liz da Cruz,Negado,Pastor
Luiz Fernando Pacheco,Doença Grave,Vitória Duarte,59493.64,Maysa Vieira,Em análise,da Costa de Minas
Yan Viana,Morte Acidental,Caio Pimenta,91861.64,Srta. Sofia Cavalcante,Em análise,Almeida
Guilherme Barros,Invalidez Permanente,Caroline Novais,389588.67,Dr. Luiz Henrique da Mota,Negado,Pinto
Josué Borges,Invalidez Permanente,Maria Luísa Pereira,84715.69,Dra. Ana Sophia Guerra,Negado,Costela da Prata
Gustavo da Paz,Morte Acidental,Cauã Azevedo,91363.79,Bento da Paz,Pago,Novais
Dr. Pedro Miguel Casa Grande,Morte Acidental,Thomas Machado,43283.42,Kaique Lopes,Em análise,Costela do Amparo
Maria Clara Freitas,Morte Acidental,Brenda Guerra,16191.48,Sra. Luísa Duarte,Negado,Silva do Amparo
