nome_contratante,nr_documento_contratante,cidade_contratante,estado_contratante,numero_apolice,data_contratacao,valor_pagamento,valor_premio,nome_beneficiario,status_apolice,Cobertura1,Valor Cob 1,Cobertura2,Valor Cob 2,Cobertura3,Valor Cob 3,capital_segurado
Stella Caldeira,495.762.130-61,da Rocha das Flores,BA,2417644091,2025-02-05,929.83,332145.44,José Pedro Aragão,Ativa,Morte Natural,15087.86,Morte Acidental,18516.91,Doenças Graves,3429.06,68581.16
Dra. Rafaela Pastor,158.309.624-89,Pinto Grande,MS,9854007027,2024-06-09,700.39,154317.42,Guilherme da Rocha,Suspensa,Auxílio Funeral,780.44,Diá­ria por Incapacidade,39.02,Invalidez Permanente,19510.91,195109.10
Valentina Barbosa,972.601.834-03,Pastor,TO,9150130071,2023-03-11,440.66,311168.24,Maya Montenegro,Ativa,Diá­ria por Incapacidade,164.12,Morte Natural,180532.83,Morte Acidental,221563.02,820603.76
Esther Martins,274.963.108-40,Machado da Prata,RO,1270222584,2023-04-07,330.07,399229.81,Henry Lopes,Ativa,Doenças Graves,38366.83,Diá­ria por Incapacidade,153.47,Auxílio Funeral,3069.35,767336.65
Ana Beatriz Cardoso,985.340.762-00,Macedo de Montenegro,PI,4498627684,2023-10-12,710.37,26887.46,Ana Lívia Fernandes,Suspensa,Auxílio Funeral,252.04,Invalidez Permanente,6300.88,Morte Acidental,17012.37,63008.79
Isaque da Paz,742.508.316-71,da Costa,ES,5918492531,2024-07-28,799.60,346342.98,Rodrigo Freitas,Suspensa,Auxílio Funeral,214.42,Diá­ria por Incapacidade,10.72,Morte Natural,11793.05,53604.79
Ravy Abreu,928.617.504-30,Aparecida do Oeste,RN,2433982068,2023-03-25,940.85,72736.85,Cecília Borges,Ativa,Doenças Graves,5024.78,Morte Acidental,27133.84,Diá­ria por Incapacidade,20.10,100495.69
José Miguel Fernandes,973.402.586-47,Araújo,MA,8213087815,2025-07-12,808.91,334845.50,Raquel Viana,Ativa,Doenças Graves,9074.82,Invalidez Permanente,18149.64,Diá­ria por Incapacidade,36.30,181496.43
Dra. Ana Cecília Alves,274.605.918-58,Rezende de Ramos,PI,3542475610,2023-01-27,265.42,328205.90,Pedro Lucas Montenegro,Ativa,Diá­ria por Incapacidade,34.53,Invalidez Permanente,17263.96,Doenças Graves,8631.98,172639.59
Noah Carvalho,640.891.732-13,Araújo Alegre,MG,5503914897,2024-02-26,641.16,389644.47,Enrico Araújo,Ativa,Morte Natural,201092.66,Morte Acidental,246795.53,Auxílio Funeral,3656.23,914057.53
Gabriel Gonçalves,684.152.073-44,Montenegro do Sul,PI,8799731656,2025-06-03,832.70,188511.96,Dra. Rebeca Sá­,Ativa,Diá­ria por Incapacidade,174.46,Auxílio Funeral,3489.19,Morte Natural,191905.69,872298.60
João Miguel Macedo,306.415.829-51,da Costa do Campo,GO,1135059570,2023-03-08,304.63,346389.80,Stella Gonçalves,Cancelada,Morte Acidental,46004.18,Morte Natural,37484.89,Diá­ria por Incapacidade,34.08,170385.86
Letícia Macedo,682.143.970-22,Cardoso,AL,2071909359,2024-02-06,460.11,456781.07,Kevin Camargo,Ativa,Invalidez Permanente,58407.89,Auxílio Funeral,2336.32,Morte Natural,128497.35,584078.88
Paulo Santos,520.861.943-15,Costela,RJ,6983140834,2023-07-27,972.26,482607.58,Pietra da Rocha,Ativa,Auxílio Funeral,2723.96,Morte Acidental,183867.45,Invalidez Permanente,68099.06,680990.56
Laura Martins,719.286.430-78,Novaes de Cunha,MG,6426989199,2025-09-20,600.51,166093.39,Elisa Macedo,Ativa,Morte Natural,32074.62,Doenças Graves,7289.69,Invalidez Permanente,14579.37,145793.73
Davi Lucca Silva,657.314.809-66,Moura,RJ,4474158676,2023-04-25,410.45,156297.19,Theodoro Sousa,Cancelada,Morte Natural,11395.96,Auxílio Funeral,207.20,Invalidez Permanente,5179.98,51799.84
Giovanna Costa,792.018.654-49,Viana,RR,808664811,2024-10-04,897.34,144843.99,Maria Luiza Farias,Ativa,Diá­ria por Incapacidade,26.96,Morte Acidental,36399.27,Morte Natural,29658.66,134812.10
Dr. Thales Lopes,138.207.654-17,Cassiano de Câmara,ES,4232884732,2022-12-19,115.90,203062.04,Isabela Borges,Suspensa,Doenças Graves,4150.23,Morte Natural,18261.00,Invalidez Permanente,8300.46,83004.55
Maria Júlia Sousa,048.937.625-83,Silva,AM,5413908605,2025-06-01,298.20,476172.30,Ana Júlia Nogueira,Cancelada,Morte Acidental,205771.16,Morte Natural,167665.39,Diá­ria por Incapacidade,152.42,762115.41
Lavínia Vargas,427.350.819-23,Araújo de Garcia,MA,6765692487,2024-03-31,369.78,25495.81,Sr. Vitor Guerra,Ativa,Diá­ria por Incapacidade,21.34,Auxílio Funeral,426.70,Doenças Graves,5333.81,106676.17
Lívia Costa,261.735.894-19,Nogueira do Campo,MG,4068030895,2023-12-19,499.70,315525.84,Sra. Isabel Teixeira,Ativa,Morte Acidental,16639.11,Doenças Graves,3081.32,Diá­ria por Incapacidade,12.33,61626.34
João Pedro Viana,079.285.416-02,das Neves de Pimenta,ES,8801950777,2024-02-05,179.50,373388.18,Liam Machado,Ativa,Morte Natural,34334.16,Invalidez Permanente,15606.44,Auxílio Funeral,624.26,156064.38
João Duarte,592.140.687-20,Rezende,RR,4789876044,2025-01-14,282.33,82635.45,Isadora Cardoso,Ativa,Morte Acidental,18392.45,Diá­ria por Incapacidade,13.62,Morte Natural,14986.44,68120.19
Rebeca Barbosa,128.034.579-97,Farias,CE,5673206770,2025-06-23,418.06,330128.67,Heloísa Vargas,Ativa,Morte Acidental,18484.55,Invalidez Permanente,6846.13,Diá­ria por Incapacidade,13.69,68461.31
Marcela Mendonça,695.028.134-05,Siqueira,MS,5665389228,2023-08-10,233.98,459099.45,Dr. Ravi Rodrigues,Ativa,Morte Natural,12677.42,Invalidez Permanente,5762.46,Morte Acidental,15558.65,57624.63
Pedro Henrique Macedo,586.972.304-38,Pires,MG,2107579838,2022-11-06,366.91,305952.58,Antony Azevedo,Suspensa,Morte Acidental,170275.24,Morte Natural,138742.79,Diá­ria por Incapacidade,126.13,630649.03
João Felipe Garcia,182.697.435-00,Mendes da Serra,MG,3576822260,2024-02-23,313.56,221596.00,Pietra Almeida,Suspensa,Auxílio Funeral,649.89,Morte Acidental,43867.62,Morte Natural,35743.99,162472.68
Ryan Correia,160.483.952-05,Brito do Oeste,SC,9807470702,2024-12-09,982.30,161202.87,Isadora Rezende,Ativa,Morte Acidental,52814.52,Auxílio Funeral,782.44,Invalidez Permanente,19560.94,195609.35
Isadora Nunes,916.480.572-76,Cirino de Câmara,DF,768179648,2023-03-30,561.72,447899.64,Sr. Antáïnio Carvalho,Ativa,Auxílio Funeral,3959.72,Doenças Graves,49496.46,Diá­ria por Incapacidade,197.99,989929.22
Bento da Cunha,849.237.516-73,Teixeira da Serra,SC,6349482914,2024-06-14,964.28,182064.57,Marcelo Costela,Ativa,Morte Acidental,38925.08,Morte Natural,31716.73,Auxílio Funeral,576.67,144166.97
Diego Leão,201.784.935-97,da Cunha,AC,5108856197,2025-08-15,117.10,312844.92,Srta. Cecília Ribeiro,Ativa,Auxílio Funeral,715.25,Invalidez Permanente,17881.24,Morte Acidental,48279.36,178812.43
Milena Duarte,893.452.706-47,Pastor de Pastor,ES,5194955123,2025-08-26,936.91,398567.60,Sr. Liam Alves,Suspensa,Morte Acidental,44306.92,Morte Natural,36101.93,Invalidez Permanente,16409.97,164099.70
Gustavo Henrique Cunha,250.186.439-51,Barbosa do Norte,MS,5648338294,2023-12-19,240.25,330759.73,Marcos Vinicius da Rocha,Ativa,Invalidez Permanente,86055.57,Auxílio Funeral,3442.22,Morte Natural,189322.25,860555.70
Dom Pastor,029.643.587-29,da Rosa,AP,5518017136,2023-03-13,543.03,496687.13,Ana Sophia da Costa,Ativa,Diá­ria por Incapacidade,33.96,Invalidez Permanente,16979.30,Morte Acidental,45844.10,169792.97
Henry Cunha,953.874.612-00,Alves de Barbosa,AP,6469087155,2025-05-05,641.18,223128.75,Vitor Hugo Teixeira,Ativa,Diá­ria por Incapacidade,12.72,Doenças Graves,3180.90,Auxílio Funeral,254.47,63618.04
Gabriela Borges,304.612.958-06,Mendes,RR,5406112121,2025-10-04,159.39,62282.49,Yan da Rosa,Ativa,Auxílio Funeral,265.87,Doenças Graves,3323.32,Morte Natural,14622.59,66466.31
Beatriz Campos,891.036.275-86,Lima de da Paz,AC,7741014950,2024-04-19,863.43,182122.94,Henrique Siqueira,Cancelada,Auxílio Funeral,622.40,Morte Natural,34231.76,Invalidez Permanente,15559.89,155598.89
Alícia Almeida,968.143.702-04,Oliveira,CE,6652238876,2023-09-08,504.08,27712.45,Luiz Gustavo Lopes,Cancelada,Morte Natural,37755.53,Doenças Graves,8580.80,Invalidez Permanente,17161.60,171616.04
Daniel da Rosa,546.729.183-19,Castro de Azevedo,RR,269313398,2024-01-21,829.94,55464.04,Cecília Leão,Ativa,Doenças Graves,4994.36,Invalidez Permanente,9988.72,Diá­ria por Incapacidade,19.98,99887.19
Miguel Viana,253.817.064-80,Montenegro,ES,6359545866,2025-05-25,320.35,74291.48,Maysa Teixeira,Suspensa,Morte Natural,34667.20,Auxílio Funeral,630.31,Doenças Graves,7878.91,157578.16
Esther Teixeira,679.803.215-02,Cunha,MA,321934108,2023-10-29,709.99,467898.22,Otá­vio Araújo,Cancelada,Morte Natural,40341.05,Morte Acidental,49509.47,Auxílio Funeral,733.47,183368.42
Catarina Rezende,320.917.865-86,Pastor,RS,5494688195,2023-12-17,949.29,273879.41,Natá­lia Jesus,Ativa,Diá­ria por Incapacidade,10.74,Auxílio Funeral,214.89,Morte Acidental,14504.85,53721.67
Josué Campos,290.346.518-51,Novaes,RO,7307016600,2024-03-31,450.91,125015.76,Sra. Hellena Oliveira,Ativa,Diá­ria por Incapacidade,103.90,Morte Acidental,140265.57,Morte Natural,114290.46,519502.11
Dra. Emilly Moreira,160.879.342-78,Ferreira de Dias,AC,3511862565,2024-05-23,901.46,73932.94,Maria Júlia Abreu,Cancelada,Morte Acidental,38260.58,Auxílio Funeral,566.82,Morte Natural,31175.29,141705.85
Marcos Vinicius Sá­,615.378.049-01,Martins Grande,RJ,7586463770,2025-04-13,955.34,54918.05,Natá­lia Novaes,Ativa,Morte Natural,17989.19,Doenças Graves,4088.45,Diá­ria por Incapacidade,16.35,81769.03
Jade Nunes,376.180.925-59,Garcia do Sul,MT,6028860129,2023-05-09,755.11,181628.70,Kevin da Conceição,Ativa,Doenças Graves,5066.56,Morte Natural,22292.85,Invalidez Permanente,10133.12,101331.15
Nicole Ribeiro,283.741.596-00,Cavalcanti de Pires,PA,2802931402,2025-07-18,371.33,168003.63,José Sales,Ativa,Doenças Graves,9351.07,Morte Acidental,50495.80,Diá­ria por Incapacidade,37.40,187021.49
Igor Rodrigues,089.275.314-50,Andrade da Prata,PE,1160968456,2025-01-03,830.87,482025.93,Lucas da Rocha,Ativa,Invalidez Permanente,12205.49,Diá­ria por Incapacidade,24.41,Doenças Graves,6102.75,122054.93
Laura Andrade,509.623.841-51,Leão,BA,9270344987,2024-05-07,602.62,124723.49,Sra. Milena da Mata,Ativa,Morte Natural,23791.47,Doenças Graves,5407.15,Invalidez Permanente,10814.31,108143.06
Julia Sales,275.391.468-00,Sales,RN,8053420673,2025-10-12,638.17,308207.76,Otá­vio Leão,Ativa,Morte Natural,208744.99,Morte Acidental,256187.03,Auxílio Funeral,3795.36,948840.86
Enzo da Mota,789.420.651-20,Alves,DF,8795228951,2024-06-02,913.87,226488.13,Vitor Gabriel da Cunha,Suspensa,Invalidez Permanente,13828.31,Doenças Graves,6914.15,Diá­ria por Incapacidade,27.66,138283.07
Laís Peixoto,894.675.123-19,Viana,AP,2195076232,2022-12-03,277.40,12448.00,Cecilia Souza,Ativa,Morte Acidental,34001.85,Morte Natural,27705.21,Diá­ria por Incapacidade,25.19,125932.79
Fernanda Vasconcelos,430.125.796-99,Costa,RR,1193477487,2023-03-19,290.50,251894.13,Ayla Mendonça,Ativa,Auxílio Funeral,434.55,Doenças Graves,5431.90,Morte Acidental,29332.25,108637.95
Lorenzo Melo,086.972.513-03,Barros,CE,8413949557,2024-06-23,277.93,260515.38,Dra. Milena Ramos,Suspensa,Morte Acidental,41465.14,Doenças Graves,7678.73,Auxílio Funeral,614.30,153574.61
Théo Mendes,408.637.152-90,Vasconcelos,DF,1687716462,2025-08-14,982.17,299159.48,Gabriel Siqueira,Ativa,Doenças Graves,2822.06,Invalidez Permanente,5644.12,Morte Natural,12417.07,56441.23
Rodrigo Pacheco,125.097.648-02,Araújo de Sales,MA,8949002480,2023-03-14,903.95,191106.27,Olivia Freitas,Suspensa,Doenças Graves,6498.56,Auxílio Funeral,519.88,Morte Acidental,35092.22,129971.20
Valentina Silveira,914.507.286-85,Aparecida do Oeste,RJ,5691047130,2024-03-25,516.65,226770.17,Cecília Moraes,Ativa,Doenças Graves,7598.04,Diá­ria por Incapacidade,30.39,Invalidez Permanente,15196.08,151960.79
Srta. Sophia Siqueira,352.041.876-26,Moura,PR,2375842407,2025-03-25,517.20,352430.11,Ian Pacheco,Ativa,Doenças Graves,7672.35,Invalidez Permanente,15344.69,Auxílio Funeral,613.79,153446.92
Julia Rodrigues,534.079.126-25,Porto,SC,6969151079,2023-05-11,450.43,23983.19,Bento Andrade,Suspensa,Diá­ria por Incapacidade,36.07,Doenças Graves,9017.50,Invalidez Permanente,18035.01,180350.06
Liam Cardoso,612.348.509-15,Vasconcelos,MA,6326237942,2023-02-18,277.68,168910.44,Sra. Alícia Cavalcanti,Ativa,Doenças Graves,7557.56,Morte Natural,33253.24,Auxílio Funeral,604.60,151151.10
Theo Pacheco,358.096.147-01,da Mata,MG,1443353944,2023-07-29,562.69,169426.54,Sr. Danilo Albuquerque,Ativa,Morte Natural,115974.86,Morte Acidental,142332.79,Doenças Graves,26357.92,527158.47
Benjamin da Rocha,273.698.410-22,Guerra,BA,799603101,2023-11-20,339.70,276648.30,Asafe Fonseca,Ativa,Morte Natural,26185.38,Morte Acidental,32136.60,Doenças Graves,5951.22,119024.45
Ana Vitáüria da Costa,142.087.359-88,Pacheco Alegre,PB,33677340,2023-11-30,875.74,455009.17,Arthur Gabriel da Luz,Cancelada,Diá­ria por Incapacidade,34.75,Auxílio Funeral,695.02,Doenças Graves,8687.76,173755.15
Jade Nogueira,638.041.529-70,Barros,PR,3725956732,2024-07-12,628.25,136681.42,Valentina Siqueira,Suspensa,Auxílio Funeral,246.48,Morte Acidental,16637.29,Invalidez Permanente,6161.96,61619.58
Luiz Fernando Oliveira,289.634.051-33,Brito de Mendes,MS,1173859520,2023-12-14,849.36,281208.63,Olivia Novaes,Suspensa,Morte Natural,192905.94,Invalidez Permanente,87684.52,Auxílio Funeral,3507.38,876845.20
José Pedro da Conceição,759.612.830-03,Freitas,PA,5083337921,2023-03-24,604.23,168232.13,Kaique Garcia,Cancelada,Morte Natural,199861.93,Morte Acidental,245285.09,Auxílio Funeral,3633.85,908463.30
Mateus Lima,847.120.365-08,da Rosa Grande,DF,1276471677,2025-10-13,601.19,72143.19,Dra. Isabelly Nogueira,Ativa,Morte Acidental,24363.46,Invalidez Permanente,9023.50,Auxílio Funeral,360.94,90235.04
Daniel Moreira,691.587.032-68,Nunes,ES,405277535,2025-03-23,819.64,352185.95,Dante Albuquerque,Cancelada,Doenças Graves,3716.62,Morte Acidental,20069.75,Invalidez Permanente,7433.24,74332.39
Kamilly Pinto,178.605.329-21,da Paz,MT,6473168798,2025-08-23,825.13,255719.65,Maria Sophia Câmara,Ativa,Doenças Graves,6673.17,Invalidez Permanente,13346.34,Morte Natural,29361.96,133463.44
Manuela da Cruz,987.423.516-00,da Paz do Amparo,RN,2194414829,2025-10-23,996.32,363437.52,Dr. Davi Miguel Rezende,Suspensa,Diá­ria por Incapacidade,33.37,Doenças Graves,8342.91,Morte Natural,36708.78,166858.10
Maya Vieira,540.287.631-26,Borges do Norte,RJ,5182035333,2023-01-20,775.86,224370.17,Isaac Pacheco,Ativa,Morte Natural,24626.43,Diá­ria por Incapacidade,22.39,Auxílio Funeral,447.75,111938.33
Marcos Vinicius Vargas,984.310.256-89,Silveira de Minas,AM,416556753,2024-12-08,244.74,383338.87,Benício Leão,Ativa,Invalidez Permanente,62233.64,Morte Natural,136914.02,Auxílio Funeral,2489.35,622336.44
Alexia Gomes,683.720.519-68,Cunha,AM,2756389440,2024-05-27,964.83,103088.70,Anthony Garcia,Suspensa,Auxílio Funeral,332.40,Invalidez Permanente,8309.96,Doenças Graves,4154.98,83099.61
Nicolas Garcia,514.827.603-71,Ribeiro,MG,9707388159,2024-02-02,264.77,471080.21,Bruno Martins,Ativa,Auxílio Funeral,286.72,Morte Natural,15769.35,Diá­ria por Incapacidade,14.34,71678.87
Ana Júlia Vasconcelos,041.739.658-93,Mendes do Oeste,RR,509246270,2023-07-29,559.54,84226.48,Sr. Matteo Moraes,Ativa,Doenças Graves,47070.38,Invalidez Permanente,94140.76,Morte Acidental,254180.05,941407.58
Bento Ribeiro,745.013.268-08,Gonçalves de da Luz,CE,3136001395,2024-05-12,885.56,290346.15,Léo Barros,Ativa,Auxílio Funeral,410.09,Doenças Graves,5126.12,Morte Natural,22554.91,102522.31
Vicente Araújo,416.095.278-01,Moura de Goiá­s,PE,6798588048,2023-12-10,522.71,167035.44,Nicole Machado,Ativa,Morte Acidental,31415.60,Invalidez Permanente,11635.41,Auxílio Funeral,465.42,116354.09
Gustavo Siqueira,678.415.203-44,Moraes,MS,8002551746,2025-07-10,304.21,499397.60,Yuri Cassiano,Ativa,Doenças Graves,7217.17,Auxílio Funeral,577.37,Invalidez Permanente,14434.35,144343.48
Théo Nogueira,681.934.052-42,Leão,ES,9359843490,2024-01-14,102.80,311292.11,Milena Fonseca,Suspensa,Diá­ria por Incapacidade,22.67,Morte Natural,24933.17,Auxílio Funeral,453.33,113332.61
Alícia Aparecida,761.803.594-66,Albuquerque,PI,1974025957,2023-05-05,470.10,146058.07,Luiza Aragão,Ativa,Morte Acidental,19892.48,Diá­ria por Incapacidade,14.74,Doenças Graves,3683.79,73675.86
Nicolas da Conceição,736.845.021-62,Barbosa de Minas,RR,5787761456,2023-12-28,757.16,24927.51,Levi Cirino,Ativa,Doenças Graves,6653.23,Morte Acidental,35927.42,Invalidez Permanente,13306.45,133064.52
Isaque da Rocha,197.245.638-55,Machado de Azevedo,CE,9882456771,2022-11-14,184.90,367001.88,Sofia Cavalcante,Cancelada,Auxílio Funeral,453.96,Diá­ria por Incapacidade,22.70,Doenças Graves,5674.47,113489.48
Luna Cassiano,263.490.517-34,Moreira,AP,5686154423,2024-02-27,894.95,397490.11,Nicolas Azevedo,Ativa,Doenças Graves,8388.64,Diá­ria por Incapacidade,33.55,Morte Natural,36910.02,167772.84
Maria Alice Dias,519.346.028-33,Aparecida,RS,44935368,2023-05-31,723.24,78583.10,Lucca das Neves,Suspensa,Invalidez Permanente,12438.38,Diá­ria por Incapacidade,24.88,Morte Acidental,33583.62,124383.77
Pietro Monteiro,541.620.793-07,Oliveira,AM,5414619734,2024-08-09,759.83,140422.71,Ravi da Conceição,Ativa,Doenças Graves,6677.52,Auxílio Funeral,534.20,Morte Natural,29381.09,133550.40
Liz Sampaio,973.281.460-87,Machado,MS,2135315018,2024-03-07,592.85,207004.75,Maria Vitáüria Souza,Ativa,Morte Acidental,149087.73,Morte Natural,121478.89,Invalidez Permanente,55217.68,552176.76
Benicio Oliveira,813.790.426-31,Correia Alegre,BA,7803178923,2025-03-04,191.87,404633.45,Sr. Rael Duarte,Ativa,Doenças Graves,8878.11,Morte Acidental,47941.77,Morte Natural,39063.66,177562.11
Bruna Pires,468.751.039-66,Rios do Galho,GO,1786355824,2025-09-25,416.53,75209.08,Pedro Lucas Freitas,Ativa,Auxílio Funeral,752.85,Diá­ria por Incapacidade,37.64,Invalidez Permanente,18821.20,188211.99
Sabrina da Costa,175.246.980-11,da Mata,RR,3829915142,2025-04-03,577.87,99005.67,Bento Pereira,Suspensa,Morte Natural,195080.57,Invalidez Permanente,88672.99,Diá­ria por Incapacidade,177.35,886729.88
Igor Silva,602.179.583-03,da Cruz,BA,9299575237,2024-11-12,391.68,119615.17,Benício Pastor,Cancelada,Doenças Graves,8088.71,Diá­ria por Incapacidade,32.35,Morte Acidental,43679.01,161774.12
Paulo Montenegro,471.389.056-10,Cardoso,BA,7466229486,2023-09-24,495.15,341310.79,Sr. André Sá­,Ativa,Diá­ria por Incapacidade,29.41,Invalidez Permanente,14703.55,Doenças Graves,7351.78,147035.54
Manuela Rezende,079.261.835-12,Ribeiro,SC,7785377757,2025-06-19,467.34,283968.88,Antonella Ferreira,Ativa,Invalidez Permanente,95769.38,Morte Natural,210692.64,Doenças Graves,47884.69,957693.80
Luara Brito,593.704.268-92,Moreira dos Dourados,TO,9020753512,2025-05-29,772.85,274811.51,Yan Oliveira,Ativa,Morte Natural,39729.66,Auxílio Funeral,722.36,Morte Acidental,48759.13,180589.37
Vitáüria da Mota,129.485.063-60,Sá­,SC,6869729676,2025-10-25,933.36,250335.25,Isabela Rodrigues,Ativa,Auxílio Funeral,322.73,Morte Acidental,21784.32,Diá­ria por Incapacidade,16.14,80682.65
Luiz Henrique Lima,241.057.396-70,Barros,RJ,1610865714,2023-09-27,472.36,394865.66,Davi da Rosa,Ativa,Auxílio Funeral,341.24,Invalidez Permanente,8531.05,Morte Natural,18768.31,85310.48
João Felipe Correia,897.260.531-02,Mendonça,AC,6670783324,2023-04-17,284.87,195625.36,Luiz Otá­vio Cunha,Ativa,Morte Natural,15489.63,Invalidez Permanente,7040.74,Morte Acidental,19010.00,70407.39
Brayan Caldeira,142.375.089-60,Vargas,AL,5540155489,2024-01-07,249.72,287305.30,Sabrina Araújo,Ativa,Diá­ria por Incapacidade,22.33,Invalidez Permanente,11162.80,Morte Acidental,30139.56,111627.99
Thales Cavalcante,287.169.430-31,Pereira do Galho,SP,6245362366,2025-03-17,809.65,451965.06,Thomas Teixeira,Ativa,Invalidez Permanente,10080.90,Doenças Graves,5040.45,Morte Acidental,27218.42,100808.98
Alana Almeida,179.340.682-04,Fonseca,MG,5500097173,2025-07-15,450.34,420079.12,Dr. Isaque da Rocha,Ativa,Morte Acidental,25443.44,Doenças Graves,4711.75,Invalidez Permanente,9423.50,94234.96
Dr. Bernardo da Paz,918.356.024-60,Machado de Gonçalves,SE,3050415336,2024-05-22,251.27,222388.61,Maria Luiza Cavalcanti,Ativa,Morte Acidental,17898.99,Auxílio Funeral,265.17,Morte Natural,14584.36,66292.54
Pietra da Costa,024.671.398-40,Moreira,AM,7957188820,2025-05-11,582.42,364726.13,Yasmin da Costa,Ativa,Diá­ria por Incapacidade,26.14,Doenças Graves,6535.49,Morte Acidental,35291.63,130709.73
Srta. Bruna Moraes,396.825.074-56,Lima,AL,1807271584,2025-01-29,425.03,425140.13,Juan da Rosa,Ativa,Morte Natural,181649.29,Morte Acidental,222933.22,Diá­ria por Incapacidade,165.14,825678.58
Hellena Vasconcelos,580.742.913-32,da Rosa de Martins,RR,316474485,2024-03-22,343.13,378319.21,Dra. Clara Cavalcanti,Ativa,Doenças Graves,35375.80,Diá­ria por Incapacidade,141.50,Auxílio Funeral,2830.06,707516.03
Apollo Cardoso,593.286.041-33,Melo,MT,3987985416,2023-12-14,248.95,165296.84,Rael Araújo,Suspensa,Morte Natural,113255.68,Invalidez Permanente,51479.85,Diá­ria por Incapacidade,102.96,514798.54
Diego das Neves,169.785.320-02,Fonseca,PA,3917534799,2023-04-24,606.55,404584.08,Gabrielly Carvalho,Ativa,Morte Acidental,36829.76,Invalidez Permanente,13640.65,Doenças Graves,6820.33,136406.51
